date_time,sunHour,uvIndex,DewPointC,HeatIndexC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,Month,Solar Zenith Angle,EHI,GHI
2010-03-17 17:00,11.6,3,7,13,14,0,66,0.0,1013,11,10,234,8,3,78.73,1378.7068366776157,157.0
2010-03-17 18:00,11.6,3,6,11,16,0,69,0.0,1013,9,10,234,8,3,89.98,1378.7068366776157,0.0
2010-03-18 07:00,11.6,3,7,12,10,4,75,0.0,1011,9,10,294,6,3,79.97,1377.9551938134696,133.0
2010-03-18 08:00,11.6,3,7,13,9,7,68,0.0,1011,11,10,279,7,3,69.02,1377.9551938134696,334.0
2010-03-18 09:00,11.6,3,6,14,9,11,62,0.0,1011,13,10,264,7,3,58.88,1377.9551938134696,523.0
2010-03-18 10:00,11.6,3,6,15,10,17,57,0.0,1010,14,10,260,7,3,50.22,1377.9551938134696,674.0
2010-03-18 11:00,11.6,3,6,16,10,22,53,0.0,1009,15,10,256,7,3,44.07,1377.9551938134696,771.0
2010-03-18 12:00,11.6,3,6,17,11,27,48,0.0,1009,16,10,252,7,3,41.62,1377.9551938134696,807.0
2010-03-18 13:00,11.6,3,7,17,11,20,51,0.0,1008,16,10,246,8,3,43.52,1377.9551938134696,642.0
2010-03-18 14:00,11.6,3,8,17,12,12,54,0.0,1008,16,10,240,8,3,49.27,1377.9551938134696,687.0
2010-03-18 15:00,11.6,3,9,17,12,4,57,0.0,1007,16,10,235,9,3,57.66,1377.9551938134696,544.0
2010-03-18 16:00,11.6,3,7,15,13,15,63,0.0,1007,14,10,231,8,3,67.65,1377.9551938134696,361.0
2010-03-18 17:00,11.6,3,6,12,14,25,69,0.0,1007,12,10,227,8,3,78.52,1377.9551938134696,162.0
2010-03-18 18:00,11.6,3,5,10,15,36,75,0.0,1007,9,10,223,7,3,89.78,1377.9551938134696,0.0
2010-03-19 07:00,11.6,4,9,14,12,0,72,0.0,1010,10,10,309,6,3,79.65,1377.2003046889645,132.0
2010-03-19 08:00,11.6,4,10,17,8,0,65,0.0,1011,12,10,281,5,3,68.69,1377.2003046889645,327.0
2010-03-19 09:00,11.6,4,11,19,4,0,57,0.0,1011,15,10,253,4,3,58.52,1377.2003046889645,512.0
2010-03-19 10:00,11.6,4,9,19,7,1,53,0.0,1011,15,10,242,6,3,49.84,1377.2003046889645,641.0
2010-03-19 11:00,11.6,4,8,19,10,2,49,0.0,1011,16,10,230,8,3,43.67,1377.2003046889645,739.0
2010-03-19 12:00,11.6,4,6,18,13,3,45,0.0,1010,17,10,218,10,3,41.22,1377.2003046889645,777.0
2010-03-19 13:00,11.6,4,7,18,15,4,49,0.0,1010,17,10,220,10,3,43.16,1377.2003046889645,749.0
2010-03-19 14:00,11.6,4,8,18,18,6,53,0.0,1010,17,10,223,11,3,48.96,1377.2003046889645,664.0
2010-03-19 15:00,11.6,4,9,18,20,7,57,0.0,1010,17,10,225,12,3,57.4,1377.2003046889645,526.0
2010-03-19 16:00,11.6,4,8,16,21,6,62,0.0,1011,15,10,221,12,3,67.42,1377.2003046889645,341.0
2010-03-19 17:00,11.6,4,7,14,22,5,66,0.0,1011,13,10,217,11,3,78.31,1377.2003046889645,150.0
2010-03-19 18:00,11.6,4,7,12,23,4,70,0.0,1011,11,10,213,11,3,89.58,1377.2003046889645,0.0
2010-03-20 06:00,11.6,4,9,11,10,10,92,0.0,1015,9,10,292,5,3,90.65,1376.442392994039,0.0
2010-03-20 07:00,11.6,4,10,13,8,13,82,0.0,1015,12,10,274,5,3,79.34,1376.442392994039,136.0
2010-03-20 08:00,11.6,4,10,15,7,16,73,0.0,1016,14,10,256,5,3,68.36,1376.442392994039,333.0
2010-03-20 09:00,11.6,4,10,17,6,19,63,0.0,1016,16,10,237,5,3,58.17,1376.442392994039,519.0
2010-03-20 10:00,11.6,4,9,18,10,20,58,0.0,1016,17,10,228,7,3,49.46,1376.442392994039,665.0
2010-03-20 11:00,11.6,4,8,18,14,21,53,0.0,1015,18,10,219,9,3,43.27,1376.442392994039,758.0
2010-03-20 12:00,11.6,4,7,19,19,22,48,0.0,1015,18,10,210,12,3,40.82,1376.442392994039,789.0
2010-03-20 13:00,11.6,4,9,19,20,16,52,0.0,1015,18,10,210,13,3,42.8,1376.442392994039,755.0
2010-03-20 14:00,11.6,4,10,18,22,11,57,0.0,1015,18,10,210,13,3,48.65,1376.442392994039,666.0
2010-03-20 15:00,11.6,4,11,18,24,6,61,0.0,1015,18,10,210,14,3,57.14,1376.442392994039,524.0
2010-03-20 16:00,11.6,4,10,17,24,5,65,0.0,1015,16,10,207,13,3,67.19,1376.442392994039,347.0
2010-03-20 17:00,11.6,4,9,15,24,4,68,0.0,1016,14,10,204,12,3,78.10000000000002,1376.442392994039,129.0
2010-03-20 18:00,11.6,4,8,13,24,3,71,0.0,1016,12,10,200,12,3,89.37,1376.442392994039,0.0
2010-03-21 06:00,11.6,4,7,9,23,12,88,0.0,1019,8,10,69,13,3,90.33,1375.6816833142861,0.0
2010-03-21 07:00,11.6,4,7,10,20,12,84,0.0,1019,9,10,83,12,3,79.02,1375.6816833142861,134.0
2010-03-21 08:00,11.6,4,8,11,18,11,79,0.0,1019,11,10,98,12,3,68.03,1375.6816833142861,324.0
2010-03-21 09:00,11.6,4,8,12,16,11,75,0.0,1020,12,10,112,12,3,57.82,1375.6816833142861,374.0
2010-03-21 10:00,11.6,4,8,13,16,12,72,0.0,1019,12,10,98,12,3,49.09,1375.6816833142861,654.0
2010-03-21 11:00,11.6,4,8,13,16,13,69,0.0,1018,13,10,85,13,3,42.87,1375.6816833142861,746.0
2010-03-21 12:00,11.6,4,7,14,16,14,66,0.0,1018,13,10,72,13,3,40.43,1375.6816833142861,775.0
2010-03-21 13:00,11.6,4,8,14,16,11,68,0.0,1017,13,10,96,12,3,42.44,1375.6816833142861,738.0
2010-03-21 14:00,11.6,4,9,14,16,9,71,0.0,1017,14,10,120,12,3,48.34,1375.6816833142861,641.0
2010-03-21 15:00,11.6,4,10,14,16,7,73,0.0,1017,14,10,144,12,3,56.88,1375.6816833142861,389.0
2010-03-21 16:00,11.6,4,9,13,13,12,78,0.0,1017,12,10,134,9,3,66.97,1375.6816833142861,270.0
2010-03-21 17:00,11.6,4,8,12,11,18,82,0.0,1017,11,10,125,7,3,77.89,1375.6816833142861,69.0
2010-03-21 18:00,11.6,4,8,10,9,23,86,0.0,1017,9,10,116,4,3,89.17,1375.6816833142861,0.0
2010-03-22 06:00,6.3,4,9,9,11,76,95,0.0,1016,9,2,81,6,3,90.02,1374.918401064401,0.0
2010-03-22 07:00,6.3,4,9,10,13,82,96,0.0,1016,9,5,98,8,3,78.7,1374.918401064401,4.0
2010-03-22 08:00,6.3,4,9,10,15,87,96,0.1,1016,10,7,116,9,3,67.7,1374.918401064401,12.0
2010-03-22 09:00,6.3,4,10,10,17,92,97,0.1,1016,10,10,133,10,3,57.47,1374.918401064401,23.0
2010-03-22 10:00,6.3,4,10,10,18,91,96,0.1,1015,10,10,123,11,3,48.71,1374.918401064401,115.0
2010-03-22 11:00,6.3,4,10,11,20,89,95,0.0,1015,11,10,114,12,3,42.47,1374.918401064401,93.0
2010-03-22 12:00,6.3,4,10,11,22,88,94,0.0,1014,11,10,104,13,3,40.03,1374.918401064401,121.0
2010-03-22 13:00,6.3,4,10,11,26,86,95,0.0,1013,11,7,108,15,3,42.08,1374.918401064401,68.0
2010-03-22 14:00,6.3,4,10,11,30,85,95,0.1,1013,11,5,112,17,3,48.04,1374.918401064401,81.0
2010-03-22 15:00,6.3,4,10,11,34,84,96,0.2,1012,11,2,116,19,3,56.62000000000001,1374.918401064401,36.0
2010-03-22 16:00,6.3,4,10,11,33,89,96,0.1,1011,11,5,115,19,3,66.74,1374.918401064401,27.0
2010-03-22 17:00,6.3,4,10,11,33,95,96,0.0,1010,11,7,115,18,3,77.68,1374.918401064401,9.0
2010-03-22 18:00,6.3,4,10,11,33,100,96,0.0,1009,11,10,115,17,3,88.97,1374.918401064401,0.0
2010-03-23 06:00,6.3,2,8,9,11,71,94,0.0,1002,9,10,125,8,3,89.71000000000002,1374.1527724213875,0.0
2010-03-23 07:00,6.3,2,8,9,10,70,93,0.0,1002,9,10,116,8,3,78.38,1374.1527724213875,73.0
2010-03-23 08:00,6.3,2,9,10,10,69,92,0.0,1001,9,10,108,8,3,67.37,1374.1527724213875,131.0
2010-03-23 09:00,6.3,2,9,10,9,68,91,0.0,1001,10,10,100,8,3,57.12000000000001,1374.1527724213875,45.0
2010-03-23 10:00,6.3,2,8,10,10,78,91,0.0,1000,10,10,89,8,3,48.33,1374.1527724213875,257.0
2010-03-23 11:00,6.3,2,8,10,11,89,90,0.0,1000,10,10,79,9,3,42.07,1374.1527724213875,142.0
2010-03-23 12:00,6.3,2,8,10,12,100,89,0.0,999,9,10,68,9,3,39.63,1374.1527724213875,135.0
2010-03-23 13:00,6.3,2,8,9,11,100,91,0.0,999,9,7,48,8,3,41.73,1374.1527724213875,99.0
2010-03-23 14:00,6.3,2,8,9,11,100,93,0.0,999,9,5,27,8,3,47.73,1374.1527724213875,51.0
2010-03-23 15:00,6.3,2,8,9,10,100,95,0.0,999,9,2,6,7,3,56.36,1374.1527724213875,47.0
2010-03-23 16:00,6.3,2,8,9,12,100,96,0.0,999,9,1,87,8,3,66.51,1374.1527724213875,12.0
2010-03-23 17:00,6.3,2,8,9,14,100,97,0.0,999,9,1,167,8,3,77.48,1374.1527724213875,23.0
2010-03-23 18:00,6.3,2,8,9,16,100,98,0.0,999,9,0,247,9,3,88.77,1374.1527724213875,1.0
2010-03-24 06:00,11.6,2,2,5,46,58,84,0.0,1007,5,10,307,27,3,89.39,1373.385024257536,0.0
2010-03-24 07:00,11.6,2,3,6,42,39,80,0.0,1007,6,10,306,27,3,78.06,1373.385024257536,159.0
2010-03-24 08:00,11.6,2,3,7,39,19,75,0.0,1008,7,10,305,27,3,67.04,1373.385024257536,364.0
2010-03-24 09:00,11.6,2,3,8,35,0,70,0.0,1009,8,10,305,27,3,56.77,1373.385024257536,555.0
2010-03-24 10:00,11.6,2,3,9,36,0,65,0.0,1009,9,10,305,26,3,47.96,1373.385024257536,707.0
2010-03-24 11:00,11.6,2,3,10,37,0,59,0.0,1009,10,10,305,26,3,41.67,1373.385024257536,802.0
2010-03-24 12:00,11.6,2,2,12,38,0,53,0.0,1009,12,10,306,25,3,39.24,1373.385024257536,837.0
2010-03-24 13:00,11.6,2,3,12,37,0,55,0.0,1010,12,10,305,24,3,41.37,1373.385024257536,808.0
2010-03-24 14:00,11.6,2,4,12,36,0,57,0.0,1011,12,10,305,22,3,47.43,1373.385024257536,715.0
2010-03-24 15:00,11.6,2,4,12,34,0,59,0.0,1012,12,10,305,21,3,56.11,1373.385024257536,568.0
2010-03-24 16:00,11.6,2,4,11,31,0,61,0.0,1013,11,10,306,18,3,66.29,1373.385024257536,383.0
2010-03-24 17:00,11.6,2,4,11,29,0,63,0.0,1014,10,10,306,15,3,77.27,1373.385024257536,180.0
2010-03-24 18:00,11.6,2,4,10,26,0,66,0.0,1014,9,10,306,12,3,88.57000000000002,1373.385024257536,13.0
2010-03-25 06:00,9.0,3,7,9,6,21,91,0.0,1017,8,10,190,3,3,89.08,1372.615384073197,0.0
2010-03-25 07:00,9.0,3,7,10,10,29,83,0.0,1016,9,10,184,6,3,77.75,1372.615384073197,156.0
2010-03-25 08:00,9.0,3,6,11,14,37,74,0.0,1016,11,10,179,9,3,66.71000000000001,1372.615384073197,344.0
2010-03-25 09:00,9.0,3,6,12,19,45,66,0.0,1015,12,10,173,13,3,56.42,1372.615384073197,520.0
2010-03-25 10:00,9.0,3,6,12,19,52,69,0.0,1014,12,10,172,12,3,47.58,1372.615384073197,228.0
2010-03-25 11:00,9.0,3,7,12,19,58,71,0.0,1013,12,10,171,11,3,41.27,1372.615384073197,129.0
2010-03-25 12:00,9.0,3,7,12,19,65,73,0.0,1011,11,10,170,11,3,38.85,1372.615384073197,209.0
2010-03-25 13:00,9.0,3,8,12,24,61,76,0.0,1010,12,10,177,14,3,41.01,1372.615384073197,576.0
2010-03-25 14:00,9.0,3,9,13,29,57,78,0.0,1009,12,10,184,17,3,47.13,1372.615384073197,394.0
2010-03-25 15:00,9.0,3,10,13,35,54,81,0.0,1008,13,10,191,20,3,55.85,1372.615384073197,345.0
2010-03-25 16:00,9.0,3,9,12,32,62,81,0.0,1008,12,10,191,18,3,66.07000000000001,1372.615384073197,138.0
2010-03-25 17:00,9.0,3,8,11,30,69,82,0.0,1007,11,10,192,15,3,77.07000000000002,1372.615384073197,53.0
2010-03-25 18:00,9.0,3,8,11,27,77,82,0.0,1006,11,10,193,13,3,88.37,1372.615384073197,3.0
2010-03-26 06:00,11.6,1,3,4,37,100,89,0.0,1007,4,10,12,25,3,88.77,1371.8440799293671,1.0
2010-03-26 07:00,11.6,1,2,3,40,85,88,0.0,1008,3,10,12,28,3,77.43,1371.8440799293671,32.0
2010-03-26 08:00,11.6,1,1,3,43,71,86,0.0,1009,3,10,11,31,3,66.38,1371.8440799293671,81.0
2010-03-26 09:00,11.6,1,0,2,46,56,85,0.0,1009,2,10,11,33,3,56.07,1371.8440799293671,163.0
2010-03-26 10:00,11.6,1,-1,3,40,49,79,0.0,1010,3,10,10,30,3,47.2,1371.8440799293671,269.0
2010-03-26 11:00,11.6,1,-1,4,34,41,73,0.0,1011,3,10,10,26,3,40.88,1371.8440799293671,469.0
2010-03-26 12:00,11.6,1,-1,4,28,33,67,0.0,1011,4,10,9,22,3,38.45,1371.8440799293671,672.0
2010-03-26 13:00,11.6,1,-2,4,31,24,66,0.0,1012,4,10,11,23,3,40.66,1371.8440799293671,808.0
2010-03-26 14:00,11.6,1,-2,4,33,15,65,0.0,1013,4,10,12,25,3,46.83,1371.8440799293671,722.0
2010-03-26 15:00,11.6,1,-2,4,36,7,64,0.0,1014,4,10,14,26,3,55.6,1371.8440799293671,582.0
2010-03-26 16:00,11.6,1,-2,4,36,15,66,0.0,1015,4,10,11,24,3,65.85,1371.8440799293671,315.0
2010-03-26 17:00,11.6,1,-3,3,35,23,68,0.0,1016,3,10,9,21,3,76.86,1371.8440799293671,132.0
2010-03-26 18:00,11.6,1,-3,2,35,32,70,0.0,1017,2,10,6,18,3,88.17,1371.8440799293671,12.0
2010-03-27 06:00,11.6,2,-11,-1,22,0,47,0.0,1029,-1,10,33,17,3,88.45,1371.0713403801103,15.0
2010-03-27 07:00,11.6,2,-11,0,20,0,44,0.0,1029,0,10,42,15,3,77.12,1371.0713403801103,187.0
2010-03-27 08:00,11.6,2,-11,1,17,0,40,0.0,1030,1,10,51,14,3,66.06,1371.0713403801103,393.0
2010-03-27 09:00,11.6,2,-10,3,15,0,37,0.0,1030,2,10,61,13,3,55.73,1371.0713403801103,578.0
2010-03-27 10:00,11.6,2,-10,3,13,9,37,0.0,1030,2,10,81,11,3,46.83,1371.0713403801103,726.0
2010-03-27 11:00,11.6,2,-9,4,11,18,37,0.0,1029,3,10,101,10,3,40.48,1371.0713403801103,817.0
2010-03-27 12:00,11.6,2,-9,4,10,28,37,0.0,1029,4,10,121,9,3,38.06,1371.0713403801103,843.0
2010-03-27 13:00,11.6,2,-8,4,12,21,41,0.0,1029,4,10,131,10,3,40.31,1371.0713403801103,801.0
2010-03-27 14:00,11.6,2,-7,4,15,14,45,0.0,1029,4,10,142,12,3,46.53,1371.0713403801103,614.0
2010-03-27 15:00,11.6,2,-6,4,17,7,49,0.0,1029,4,10,152,14,3,55.35,1371.0713403801103,437.0
2010-03-27 16:00,11.6,2,-5,3,17,17,56,0.0,1029,3,10,153,13,3,65.63,1371.0713403801103,285.0
2010-03-27 17:00,11.6,2,-5,2,18,27,63,0.0,1029,1,10,155,12,3,76.66,1371.0713403801103,135.0
2010-03-27 18:00,11.6,2,-4,0,18,36,71,0.0,1029,0,10,156,11,3,87.97,1371.0713403801103,12.0
2010-03-28 06:00,7.7,2,1,3,17,87,84,0.0,1027,3,10,146,12,3,88.14,1370.2973944048322,4.0
2010-03-28 07:00,7.7,2,1,4,21,91,84,0.0,1027,4,10,148,14,3,76.8,1370.2973944048322,9.0
2010-03-28 08:00,7.7,2,2,4,25,96,83,0.0,1027,4,10,149,17,3,65.73,1370.2973944048322,143.0
2010-03-28 09:00,7.7,2,2,5,29,100,83,0.0,1027,5,10,150,19,3,55.38,1370.2973944048322,147.0
2010-03-28 10:00,7.7,2,3,5,28,100,83,0.0,1026,5,10,143,19,3,46.46,1370.2973944048322,149.0
2010-03-28 11:00,7.7,2,3,6,28,100,83,0.0,1025,6,10,135,19,3,40.09,1370.2973944048322,146.0
2010-03-28 12:00,7.7,2,4,6,28,100,83,0.0,1024,6,10,128,19,3,37.67,1370.2973944048322,179.0
2010-03-28 13:00,7.7,2,4,7,31,100,86,0.0,1023,7,10,131,20,3,39.96,1370.2973944048322,73.0
2010-03-28 14:00,7.7,2,5,7,34,100,89,0.0,1022,7,10,135,21,3,46.24,1370.2973944048322,86.0
2010-03-28 15:00,7.7,2,6,7,37,100,92,0.1,1021,7,10,139,21,3,55.1,1370.2973944048322,120.0
2010-03-28 16:00,7.7,2,6,7,36,85,91,0.0,1020,7,10,137,21,3,65.41,1370.2973944048322,74.0
2010-03-28 17:00,7.7,2,6,7,35,69,91,0.0,1019,7,10,135,20,3,76.46000000000002,1370.2973944048322,162.0
2010-03-28 18:00,7.7,2,6,7,35,54,90,0.0,1018,7,10,134,20,3,87.78,1370.2973944048322,13.0
2010-03-29 06:00,6.4,2,8,9,34,100,94,0.0,1008,9,10,176,19,3,87.83,1369.5224713404284,0.0
2010-03-29 07:00,6.4,2,9,10,33,100,95,0.0,1008,10,10,185,19,3,76.49,1369.5224713404284,9.0
2010-03-29 08:00,6.4,2,10,10,32,100,96,0.0,1008,10,10,194,19,3,65.41,1369.5224713404284,12.0
2010-03-29 09:00,6.4,2,10,11,31,100,97,0.0,1008,10,10,204,18,3,55.04,1369.5224713404284,20.0
2010-03-29 10:00,6.4,2,10,10,22,100,96,0.0,1008,10,7,150,13,3,46.09,1369.5224713404284,26.0
2010-03-29 11:00,6.4,2,10,10,12,100,95,0.0,1008,10,5,97,7,3,39.69,1369.5224713404284,55.0
2010-03-29 12:00,6.4,2,9,10,2,100,95,0.0,1007,10,2,44,1,3,37.28,1369.5224713404284,62.0
2010-03-29 13:00,6.4,2,9,10,5,100,95,0.0,1008,10,1,44,3,3,39.61,1369.5224713404284,69.0
2010-03-29 14:00,6.4,2,9,10,7,100,96,0.0,1008,9,1,44,5,3,45.95,1369.5224713404284,47.0
2010-03-29 15:00,6.4,2,9,10,10,100,97,0.0,1008,9,0,44,6,3,54.86,1369.5224713404284,36.0
2010-03-29 16:00,6.4,2,9,10,10,100,98,0.0,1007,9,0,43,6,3,65.2,1369.5224713404284,20.0
2010-03-29 17:00,6.4,2,9,9,10,100,98,0.0,1007,9,0,41,6,3,76.26,1369.5224713404284,6.0
2010-03-29 18:00,6.4,2,9,9,10,100,99,0.0,1006,9,0,40,5,3,87.58,1369.5224713404284,0.0
2010-03-30 06:00,6.4,2,5,5,56,100,95,0.0,1000,5,10,10,36,3,87.52,1368.746800813327,0.0
2010-03-30 07:00,6.4,2,5,6,57,100,96,0.0,999,6,10,13,36,3,76.18,1368.746800813327,4.0
2010-03-30 08:00,6.4,2,5,6,57,100,96,0.0,998,6,10,17,36,3,65.08,1368.746800813327,7.0
2010-03-30 09:00,6.4,2,6,6,58,100,96,0.0,997,6,10,21,36,3,54.69,1368.746800813327,13.0
2010-03-30 10:00,6.4,2,5,6,52,100,95,0.0,997,6,10,130,33,3,45.72,1368.746800813327,38.0
2010-03-30 11:00,6.4,2,5,6,47,100,94,0.0,996,6,10,239,30,3,39.3,1368.746800813327,56.0
2010-03-30 12:00,6.4,2,5,6,41,100,93,0.0,995,6,10,348,27,3,36.89,1368.746800813327,163.0
2010-03-30 13:00,6.4,2,5,6,42,100,94,0.0,994,6,7,350,28,3,39.26,1368.746800813327,75.0
2010-03-30 14:00,6.4,2,5,6,43,100,94,0.1,994,6,5,352,28,3,45.66,1368.746800813327,43.0
2010-03-30 15:00,6.4,2,6,6,45,100,95,0.2,994,6,2,354,28,3,54.61,1368.746800813327,113.0
2010-03-30 16:00,6.4,2,6,6,42,100,95,0.1,995,6,5,349,26,3,64.98,1368.746800813327,47.0
2010-03-30 17:00,6.4,2,5,6,39,100,95,0.0,995,6,7,345,24,3,76.06,1368.746800813327,176.0
2010-03-30 18:00,6.4,2,5,6,35,100,94,0.0,996,6,10,340,21,3,87.38,1368.746800813327,19.0
2010-03-31 06:00,6.4,2,6,7,30,100,92,0.0,1005,7,10,337,18,3,87.21000000000002,1367.9706126714455,23.0
2010-03-31 07:00,6.4,2,7,8,31,100,91,0.0,1006,8,10,338,19,3,75.86,1367.9706126714455,16.0
2010-03-31 08:00,6.4,2,7,9,32,100,90,0.0,1007,9,10,339,20,3,64.76,1367.9706126714455,222.0
2010-03-31 09:00,6.4,2,7,9,33,100,89,0.0,1008,9,10,340,22,3,54.35,1367.9706126714455,287.0
2010-03-31 10:00,6.4,2,8,10,30,94,88,0.0,1009,10,10,341,20,3,45.35,1367.9706126714455,80.0
2010-03-31 11:00,6.4,2,8,10,27,89,87,0.0,1009,10,10,342,18,3,38.91,1367.9706126714455,127.0
2010-03-31 12:00,6.4,2,9,11,24,83,86,0.0,1010,11,10,342,16,3,36.5,1367.9706126714455,275.0
2010-03-31 13:00,6.4,2,9,11,23,88,85,0.0,1010,11,10,346,15,3,38.92,1367.9706126714455,415.0
2010-03-31 14:00,6.4,2,9,12,21,93,84,0.0,1011,12,10,350,13,3,45.37,1367.9706126714455,413.0
2010-03-31 15:00,6.4,2,10,13,19,97,83,0.0,1011,12,10,354,12,3,54.37000000000001,1367.9706126714455,204.0
2010-03-31 16:00,6.4,2,9,12,18,92,85,0.0,1012,12,10,350,11,3,64.77,1367.9706126714455,183.0
2010-03-31 17:00,6.4,2,9,11,17,87,87,0.0,1013,11,10,346,9,3,75.86,1367.9706126714455,98.0
2010-03-31 18:00,6.4,2,9,10,16,82,89,0.0,1014,10,10,342,8,3,87.18,1367.9706126714455,25.0
2010-04-01 06:00,11.6,3,9,10,9,8,97,0.0,1020,8,2,3,7,4,86.9,1367.1941369160818,28.0
2010-04-01 07:00,11.6,3,9,11,7,16,89,0.0,1020,10,5,13,6,4,75.55,1367.1941369160818,82.0
2010-04-01 08:00,11.6,3,9,12,6,24,81,0.0,1020,11,7,23,5,4,64.44,1367.1941369160818,281.0
2010-04-01 09:00,11.6,3,9,13,5,32,74,0.0,1020,12,10,34,4,4,54.01,1367.1941369160818,583.0
2010-04-01 10:00,11.6,3,9,14,7,23,70,0.0,1019,14,10,95,6,4,44.98,1367.1941369160818,728.0
2010-04-01 11:00,11.6,3,9,16,9,13,67,0.0,1019,15,10,156,8,4,38.52,1367.1941369160818,819.0
2010-04-01 12:00,11.6,3,10,17,11,3,63,0.0,1019,16,10,217,9,4,36.12,1367.1941369160818,851.0
2010-04-01 13:00,11.6,3,11,17,12,5,66,0.0,1018,16,10,196,9,4,38.58,1367.1941369160818,819.0
2010-04-01 14:00,11.6,3,11,17,12,7,69,0.0,1018,16,10,176,10,4,45.08,1367.1941369160818,725.0
2010-04-01 15:00,11.6,3,12,17,13,9,71,0.0,1018,16,10,156,10,4,54.13,1367.1941369160818,581.0
2010-04-01 16:00,11.6,3,11,15,16,13,78,0.0,1018,14,10,164,10,4,64.56,1367.1941369160818,399.0
2010-04-01 17:00,11.6,3,11,13,18,18,85,0.0,1018,13,10,171,10,4,75.66,1367.1941369160818,200.0
2010-04-01 18:00,11.6,3,10,11,20,22,92,0.0,1018,11,10,179,10,4,86.99,1367.1941369160818,27.0
2010-04-02 06:00,11.6,3,7,9,2,42,88,0.0,1022,9,10,264,1,4,86.59,1366.4176036337603,28.0
2010-04-02 07:00,11.6,3,8,11,6,35,84,0.0,1022,10,10,229,4,4,75.25,1366.4176036337603,201.0
2010-04-02 08:00,11.6,3,9,13,9,28,80,0.0,1022,12,10,194,7,4,64.12,1366.4176036337603,399.0
2010-04-02 09:00,11.6,3,10,14,12,21,76,0.0,1023,14,10,158,10,4,53.68,1366.4176036337603,581.0
2010-04-02 10:00,11.6,3,11,15,11,20,74,0.0,1022,15,10,159,9,4,44.62,1366.4176036337603,727.0
2010-04-02 11:00,11.6,3,11,16,11,18,72,0.0,1022,15,10,161,9,4,38.13,1366.4176036337603,817.0
2010-04-02 12:00,11.6,3,11,17,10,16,70,0.0,1022,16,10,162,9,4,35.73000000000001,1366.4176036337603,847.0
2010-04-02 13:00,11.6,3,11,16,14,13,72,0.0,1022,16,10,164,11,4,38.23,1366.4176036337603,812.0
2010-04-02 14:00,11.6,3,11,16,18,10,74,0.0,1022,16,10,166,13,4,44.8,1366.4176036337603,719.0
2010-04-02 15:00,11.6,3,11,15,22,7,76,0.0,1021,15,10,168,15,4,53.89,1366.4176036337603,576.0
2010-04-02 16:00,11.6,3,11,14,20,5,81,0.0,1021,13,10,166,13,4,64.35,1366.4176036337603,396.0
2010-04-02 17:00,11.6,3,11,13,17,4,85,0.0,1021,12,10,165,11,4,75.47,1366.4176036337603,199.0
2010-04-02 18:00,11.6,3,10,12,15,2,89,0.0,1022,10,10,163,10,4,86.79,1366.4176036337603,28.0
2010-04-03 06:00,11.6,3,11,13,3,2,88,0.0,1022,8,10,179,3,4,86.29,1365.6412429280513,23.0
2010-04-03 07:00,11.6,3,11,14,7,1,84,0.0,1022,10,10,177,6,4,74.94,1365.6412429280513,204.0
2010-04-03 08:00,11.6,3,11,14,11,1,79,0.0,1021,12,10,175,9,4,63.81,1365.6412429280513,401.0
2010-04-03 09:00,11.6,3,10,15,15,1,75,0.0,1021,13,10,173,13,4,53.34,1365.6412429280513,583.0
2010-04-03 10:00,11.6,3,10,15,14,3,73,0.0,1021,14,10,172,12,4,44.26,1365.6412429280513,708.0
2010-04-03 11:00,11.6,3,10,15,13,6,72,0.0,1020,14,10,171,11,4,37.74,1365.6412429280513,794.0
2010-04-03 12:00,11.6,3,10,15,12,9,70,0.0,1020,14,10,170,10,4,35.35,1365.6412429280513,705.0
2010-04-03 13:00,11.6,3,10,15,17,19,72,0.0,1020,14,10,169,13,4,37.9,1365.6412429280513,702.0
2010-04-03 14:00,11.6,3,10,15,23,29,74,0.0,1019,14,10,168,16,4,44.51,1365.6412429280513,628.0
2010-04-03 15:00,11.6,3,10,15,28,38,76,0.0,1019,15,10,168,19,4,53.65,1365.6412429280513,504.0
2010-04-03 16:00,11.6,3,9,13,25,31,79,0.0,1019,12,10,164,17,4,64.14,1365.6412429280513,275.0
